Lever_position,Ship_speed ,shaft_torque,revolutions,Generator,Starboard_ptorque,Port_ptorque ,Hight_pressure,Compressor,Turbine,air_pressure,gas_pressure,Injecton_control,Fuel_flow,GT_state
-0.7701648166323626,-0.7745966692414834,-0.851919400972835,-0.9683209785285596,-0.9933018664322962,-0.8328687698146905,-0.8328687698146905,-0.7551964797337776,-0.8108852431335929,-0.8886705828850435,-0.8877503842367799,-0.9118427825662792,-0.7996736800755971,-0.7975377128577139,0.95
-0.38292472837505576,-0.3872983346207417,-0.565426255050437,-0.7607029961985615,-0.37047696053446194,-0.5662935321325837,-0.5662935321325837,-0.4366212705735074,-0.44984250562576406,-0.6416032506643533,-0.6198208730238868,-0.7193478370116967,-0.60509819461074,-0.6023139507346651,0.95
-0.010153787958238035,0.0,-0.25332551196472997,-0.2738503449570006,0.27093454998962624,-0.25963599283173977,-0.25963599283173977,-0.034538682537237096,-0.012980518035302,-0.2534862847505081,-0.21043207442236872,-0.3343579459025317,-0.2848747632872575,-0.2808849282492411,0.95
0.3839401071708798,0.3872983346207417,0.11494787355760284,0.22102890452991505,0.5768378244633163,0.09419157215456915,0.09419157215456915,0.36085318121758125,0.40906162702539517,0.13647446722468584,0.19314846204796093,0.05063194520663323,0.07873453052948766,0.08392715248574917,0.95
0.7544264452970939,0.7745966692414834,0.5298040505526933,0.699949266502768,0.854495104705401,0.5225873811926602,0.5225873811926602,0.6746147539757038,0.7346440727976622,0.5614671543655002,0.627081852236115,0.5318693090930787,0.4715398662211795,0.4783185911181713,0.95
1.157277982540192,1.161895003862225,1.0723498699623042,1.2290032469384011,1.0248232883222355,1.0514283607133459,1.0514283607133459,1.2352594463688196,1.3103337217463245,1.125665689138121,1.1788667546990306,1.1093541457568261,1.1140860447952374,1.1231485932821812,0.95
1.5738371335269121,1.5491933384829668,2.0551613389874652,1.8398179425122576,1.4470809253563897,2.083622445032001,2.083622445032001,2.1793194908941858,1.9620903061680899,1.974729170389075,1.95960960310751,1.8793339279751562,2.172802167805119,2.2984350804067994,0.95
-1.5339835157908268,-1.5491933384829668,-1.1696832189588078,-0.9620629965712926,-1.3624800533668062,-1.0839467811242962,-1.0839467811242962,-1.4097416295984386,-1.2328998675953498,-1.1163781614615753,-1.1451875509546225,-1.008090255343581,-1.3057643233885865,-1.0953032490251926,0.95
-1.172254819778593,-1.161895003862225,-0.9189302415384847,-0.9940505344040612,-1.2559958440592802,-1.0018319315039292,-1.0018319315039292,-0.5864140349297908,-0.9006711971788163,-0.9467498438175193,-0.9477066384942104,-1.008090255343581,-0.7102194958488964,-0.7364070398696886,0.95
-0.7701648166323626,-0.7745966692414834,-0.8519152470398489,-0.9683209785285596,-0.9909303172150828,-0.8328937090267479,-0.8328937090267479,-0.7599698105679636,-0.8129492880541724,-0.8886705828850435,-0.8890619272986613,-0.9118427825662792,-0.8010343478061206,-0.799509670050876,0.95
-0.38292472837505576,-0.3872983346207417,-0.5654210626342046,-0.7607017042947716,-0.3686295713451645,-0.5663134835022297,-0.5663134835022297,-0.44180341502557996,-0.452085434439461,-0.6416032506643533,-0.6215071426748771,-0.7193478370116967,-0.6067698721082402,-0.6042859079278272,0.95
-0.010153787958238035,0.0,-0.2533233446953459,-0.27384646924563166,0.27176935730681395,-0.25954621166833297,-0.25954621166833297,-0.04027358906419673,-0.015512413137881093,-0.2534862847505081,-0.21268043395702213,-0.3343579459025317,-0.2870907078769673,-0.28285688544240317,0.95
0.3839401071708798,0.3872983346207417,0.11496277353461742,0.22101340168443853,0.577789009968519,0.09453074543855056,0.09453074543855056,0.3543524688993708,0.4059655596445251,0.1355525741940117,0.19071273921875284,0.05063194520663323,0.07589656640582439,0.08195519529258706,0.95
0.7544264452970939,0.7745966692414834,0.5297884733039961,0.699950558406558,0.8549542029116702,0.523031299167283,0.523031299167283,0.6686264981644208,0.7322360203903181,0.5605452613348257,0.6238966762286892,0.5318693090930787,0.4683908923305396,0.4763466339250092,0.95
1.157277982540192,1.161895003862225,1.0723590357057406,1.2290239173990363,1.0251605101583776,1.0510193576356037,1.0510193576356037,1.2292539167426961,1.3080770326331572,1.125665689138121,1.1749321255133873,1.1093541457568261,1.1103150513706441,1.119204678895857,0.95
1.5738371335269121,1.5491933384829668,2.055200665896495,1.8398205263198375,1.4477993544855623,2.083442882705187,2.083442882705187,2.1741315885038346,1.9601363436432735,1.9738072773584006,1.954550794154539,1.8793339279751562,2.172802167805119,2.2944911660204745,0.95
-1.5339835157908268,-1.5491933384829668,-1.1473593509723041,-0.9464167497743354,-1.352373478283093,-1.0803106440063197,-1.0803106440063197,-1.326332135673199,-1.1959809841159115,-1.0970184078174166,-1.1249523151427396,-1.008090255343581,-1.3057643233885865,-1.0617799767414366,0.95
-1.172254819778593,-1.161895003862225,-0.9211505187194522,-0.9973746028549383,-1.2551005567388716,-1.0041413025404493,-1.0041413025404493,-0.5949703312139897,-0.9057762682823836,-0.9485936298788676,-0.9508918145016364,-1.008090255343581,-0.6611577051083072,-0.7383789970628507,0.95
-0.7701648166323626,-0.7745966692414834,-0.851912176741555,-0.96831968662477,-0.988559684361554,-0.8328587941298674,-0.8328587941298674,-0.7647431414021504,-0.815013332974752,-0.8895924759157179,-0.890560833655097,-0.9118427825662792,-0.8023561393157721,-0.8014816272440382,0.95
-0.38292472837505576,-0.3872983346207417,-0.5654181729416926,-0.760700412390982,-0.36678309851955154,-0.5663434105566987,-0.5663434105566987,-0.4469682856628114,-0.4543283632531579,-0.6416032506643533,-0.6231934123258673,-0.7193478370116967,-0.6084415496057404,-0.6062578651209893,0.95
-0.010153787958238035,0.0,-0.2533052389657009,-0.27384646924563166,0.2726133282608519,-0.2596310049893284,-0.2596310049893284,-0.04597970589975599,-0.018044308240458624,-0.2544081777811822,-0.2147414301971215,-0.3343579459025317,-0.28926777624580485,-0.2848288426355653,0.95
0.3839401071708798,0.3872983346207417,0.11497600290814869,0.22099531503138328,0.5787374463826672,0.09436115879655978,0.09436115879655978,0.3478690303960001,0.40286949226365654,0.1355525741940117,0.18808965309499037,0.05063194520663323,0.07305860228216111,0.07801128090626284,0.95
0.7544264452970939,0.7745966692414834,0.5297708190888062,0.699949266502768,0.8554133011179377,0.5228168219435888,0.5228168219435888,0.6626497582296976,0.7298417282824458,0.5605452613348257,0.6207115002212629,0.5318693090930787,0.4652419184398994,0.472402719538685,0.95
1.157277982540192,1.161895003862225,1.072365943876902,1.2290368364369328,1.0254958992671488,1.05074003846056,1.05074003846056,1.2232599029931324,1.3058341038194603,1.1247437961074467,1.1709974963277432,1.1093541457568261,1.1065440579460504,1.1152607645095327,0.95
1.5738371335269121,1.5491933384829668,2.0552552539941034,1.8398205263198375,1.4485186999784188,2.0826398400769377,2.0826398400769377,2.1689724758048827,1.958196141417929,1.972885384327727,1.9493046219070143,1.8793339279751562,2.172802167805119,2.290547251634151,0.95
-1.5339835157908268,-1.5491933384829668,-1.1305612974917492,-0.9381808631150503,-1.3458627142999777,-1.0783354584113696,-1.0783354584113696,-1.2640312434827328,-1.1696988121271936,-1.0831900123573035,-1.1101506148729365,-1.008090255343581,-1.3057643233885865,-1.0381164904234914,0.95
-1.172254819778593,-1.161895003862225,-0.9214915927387516,-0.9966950614615603,-1.2524632620529597,-1.0036674575113576,-1.0036674575113576,-0.6022426072617304,-0.908087998593433,-0.9485936298788676,-0.9523907208580722,-1.008090255343581,-0.6753475257266234,-0.7403509542560128,0.95
-0.7701648166323626,-0.7745966692414834,-0.8519070746282137,-0.96831968662477,-0.9861853860532853,-0.832843830602633,-0.832843830602633,-0.7694934404832161,-0.8170773778953315,-0.8895924759157179,-0.8918723767169783,-0.9118427825662792,-0.8036779308254235,-0.8014816272440382,0.95
-0.38292472837505576,-0.3872983346207417,-0.5654146962803892,-0.760700412390982,-0.3649357093302541,-0.5663084956598182,-0.5663084956598182,-0.45212164042348296,-0.4565712920668548,-0.6425251436950277,-0.6248796819768576,-0.7193478370116967,-0.6101132271032408,-0.6082298223141515,0.95
-0.010153787958238035,0.0,-0.2533160301611752,-0.273841301630473,0.2734408046685584,-0.2594015642383998,-0.2594015642383998,-0.051697338611875136,-0.020576203343036153,-0.2544081777811822,-0.2169897897317752,-0.3343579459025317,-0.29148372083551444,-0.28877275702188954,0.95
0.3839401071708798,0.3872983346207417,0.11499185106551879,0.22098627170485535,0.5796904646152423,0.09427137763315295,0.09427137763315295,0.34140862364575053,0.39977342488278644,0.1355525741940117,0.1854665669712279,0.05063194520663323,0.07018176193762585,0.07603932371310072,0.95
0.7544264452970939,0.7745966692414834,0.5297523521475968,0.6999518503103479,0.8558714829605214,0.5230163356400486,0.5230163356400486,0.6566902921098142,0.7274611964740436,0.5596233683041516,0.6173389609192826,0.5318693090930787,0.46205406832838725,0.46845880515236077,0.95
1.157277982540192,1.161895003862225,1.0723717232619259,1.2290458797634607,1.0258294556485494,1.0507799411998522,1.0507799411998522,1.217288920996689,1.3036049353052337,1.1238219030767727,1.1668755038475445,1.1093541457568261,1.1027730645214566,1.1113168501232085,0.95
1.5738371335269121,1.5491933384829668,2.055272095483274,1.8398295696463647,1.4492243000159966,2.0824652655925355,2.0824652655925355,2.16380184722937,1.956255939192583,1.9719634912970523,1.9442458129540432,1.8793339279751562,2.172802167805119,2.286603337247826,0.95
-1.5339835157908268,-1.5491933384829668,-1.0969801808105453,-0.929022557149925,-1.3386591793708749,-1.0761408077503138,-1.0761408077503138,-1.1353125332315428,-1.118331614203697,-1.056455114467751,-1.080921940922439,-1.008090255343581,-1.3057643233885865,-0.9868456034012765,0.95
-1.172254819778593,-1.161895003862225,-0.9230500851830403,-0.9980360575952604,-1.2507313346879927,-1.0046550503088327,-1.0046550503088327,-0.6110810425216537,-0.9120922457393571,-0.949515522909542,-0.9550138069818348,-1.008090255343581,-0.6564925586036553,-0.742322911449175,0.95
-0.7701648166323626,-0.7745966692414834,-0.8519025594836639,-0.9683183947209802,-0.9838120041087012,-0.8328288670753985,-0.8328288670753985,-0.7742437395642824,-0.8191414228159111,-0.8895924759157179,-0.8931839197788595,-0.9118427825662792,-0.8049997223350748,-0.8034535844372003,0.95
-0.38292472837505576,-0.3872983346207417,-0.5654103165901758,-0.7606991204871922,-0.36308282195884534,-0.5662885442901722,-0.5662885442901722,-0.45726347930759464,-0.45881422088055174,-0.6425251436950277,-0.626565951627848,-0.7193478370116967,-0.6117460283798689,-0.6102017795073136,0.95
-0.010153787958238035,0.0,-0.2532941317101082,-0.27384000972668304,0.27428660834996865,-0.2593666493415193,-0.2593666493415193,-0.05737466575603467,-0.023094338146143475,-0.2544081777811822,-0.21905078597187425,-0.3343579459025317,-0.29366078920435207,-0.29074471421505166,0.95
0.3839401071708798,0.3872983346207417,0.1150044031673676,0.2209681850517995,0.5806379846657053,0.09466541718366074,0.09466541718366074,0.3349712486486214,0.39669111780138655,0.1346306811633376,0.18284348084746513,0.05063194520663323,0.06738267403483458,0.07209540932677651,0.95
0.7544264452970939,0.7745966692414834,0.5297364136873358,0.6999518503103479,0.8563296648031052,0.5223379890720857,0.5223379890720857,0.6507480998047721,0.7250806646656415,0.5596233683041516,0.6141537849118563,0.5318693090930787,0.45890509443774735,0.46648684795919865,0.95
1.157277982540192,1.161895003862225,1.0723738002284187,1.22904975547483,1.0261611793025793,1.0510293333204266,1.0510293333204266,1.2113294548768065,1.3013757667910069,1.1229000100460984,1.1629408746619012,1.1093541457568261,1.099002071096863,1.1093448929300467,0.95
1.5738371335269121,1.5491933384829668,2.0553036563436784,1.8398360291653133,1.4499308164172613,2.0822507883688415,2.0822507883688415,2.1586542504069786,1.9543294972667085,1.970119705235704,1.9391870040010724,1.8793339279751562,2.172802167805119,2.2826594228615025,0.95
-1.5339835157908268,-1.5491933384829668,-1.0598257335811057,-0.9268159854771316,-1.3347701318910241,-1.0755622180305808,-1.0755622180305808,-0.9958495101497236,-1.0668543338844356,-1.029720216578199,-1.050943813793724,-1.008090255343581,-1.3057643233885865,-0.9296588447995753,0.95
-1.172254819778593,-1.161895003862225,-0.9319612647696128,-1.0042759528994716,-1.2511097928899664,-1.0090593151581788,-1.0090593151581788,-0.6385464081176355,-0.9252470920331863,-0.9559687741242614,-0.963445155236786,-1.008090255343581,-0.572247787973816,-0.7502107402218233,0.95
-0.7701648166323626,-0.7745966692414834,-0.8518980894905593,-0.9683183947209802,-0.9814377058004318,-0.832823879232987,-0.832823879232987,-0.7789767648305083,-0.8212054677364922,-0.8895924759157179,-0.8946828261352953,-0.9118427825662792,-0.8063215138447262,-0.8054255416303624,0.95
-0.38292472837505576,-0.3872983346207417,-0.5654058465970714,-0.7606978285834026,-0.36122993458743663,-0.5663284470294642,-0.5663284470294642,-0.46239380231514576,-0.4610433893947769,-0.6425251436950277,-0.6284395845733927,-0.7193478370116967,-0.6134177058773691,-0.6102017795073136,0.95
-0.010153787958238035,0.0,-0.25328925535399427,-0.2738374259191037,0.27512324839452706,-0.25960606577727086,-0.25960606577727086,-0.06304623496191296,-0.025612472949250797,-0.2553300708118563,-0.221299145506528,-0.3343579459025317,-0.29587673379406165,-0.2927166714082137,0.95
0.3839401071708798,0.3872983346207417,0.11501632314897929,0.2209513903025336,0.5815845883524828,0.09432125605726795,0.09432125605726795,0.328551147466332,0.39362257101945847,0.1346306811633376,0.18022039472370266,0.05063194520663323,0.06454470991117131,0.07012345213361439,0.95
0.7544264452970939,0.7745966692414834,0.529719436743828,0.6999518503103479,0.8567869302820053,0.5228068462587658,0.5228068462587658,0.6448174233762891,0.7227001328572393,0.5587014752734775,0.6109686089044305,0.5318693090930787,0.4557949967679792,0.4625429335728744,0.95
1.157277982540192,1.161895003862225,1.072371271747471,1.22904975547483,1.0264910702292402,1.0509146129449625,1.0509146129449625,1.2053815046334837,1.2991465982767818,1.121978117015424,1.1588188821817025,1.1093541457568261,1.0952699538931416,1.1054009785437224,0.95
1.5738371335269121,1.5491933384829668,2.0553257354005274,1.8398437805880514,1.4506300019090448,2.083068794524326,2.083068794524326,2.153512411522867,1.9524168156403043,1.9691978122050295,1.9339408317535474,1.8793339279751562,2.172802167805119,2.2767435512820158,0.95
-1.5339835157908268,-1.5491933384829668,-1.0472319569481896,-0.9281065973630337,-1.332830189969524,-1.075816597993567,-1.075816597993567,-0.9501833016504083,-1.0535206036974891,-1.0214231793021307,-1.0430745554224359,-1.008090255343581,-1.3057643233885865,-0.9119112300611163,0.95
-1.172254819778593,-1.161895003862225,-0.933931583548298,-1.005172534129518,-1.24915977096793,-1.0096778076172035,-1.0096778076172035,-0.6492158677506236,-0.9298980732542274,-0.9578125601856098,-0.9664429679496574,-1.008090255343581,-0.5642392864741634,-0.7541546546081475,0.95
-0.7701648166323626,-0.7745966692414834,-0.8518912716222892,-0.9683171028171906,-0.9790588256737371,-0.83283385491781,-0.83283385491781,-0.7837040321584541,-0.8232557523576015,-0.8895924759157179,-0.8959943691971767,-0.9118427825662792,-0.8076433053543774,-0.8054255416303624,0.95
-0.38292472837505576,-0.3872983346207417,-0.565404988719607,-0.7606978285834026,-0.359381629034453,-0.5662885442901722,-0.5662885442901722,-0.467512609446137,-0.4632725579090036,-0.6425251436950277,-0.6301258542243829,-0.7193478370116967,-0.6150505071539973,-0.6121737367004757,0.95
-0.010153787958238035,0.0,-0.2532774708267189,-0.27383613401531404,0.2759644702575106,-0.2594414669776917,-0.2594414669776917,-0.06870053035295207,-0.02811684745288791,-0.2553300708118563,-0.22336014174662702,-0.3343579459025317,-0.2980538021628993,-0.29468862860137585,0.95
0.3839401071708798,0.3872983346207417,0.11503424827284243,0.22094363887979565,0.5825394393124286,0.09436614663897129,0.09436614663897129,0.32214832009888256,0.39056778453700053,0.1346306811633376,0.17778467189449454,0.05063194520663323,0.06174562200838033,0.06617953774729017,0.95
0.7544264452970939,0.7745966692414834,0.5297038594951312,0.6999531422141373,0.8572451121245891,0.5222731471207365,0.5222731471207365,0.6389097787009272,0.7203333613483075,0.5577795822428033,0.6077834328970045,0.5318693090930787,0.4526460228773393,0.46057097637971234,0.95
1.157277982540192,1.161895003862225,1.0723667566029211,1.2290458797634607,1.0268191284285304,1.0507799411998522,1.0507799411998522,1.1994565861432813,1.2969311900620253,1.12105622398475,1.1548842529960583,1.1093541457568261,1.0914989604685479,1.1014570641573982,0.95
1.5738371335269121,1.5491933384829668,2.0553355332642003,1.8398541158183692,1.4513227728550309,2.083388016438661,2.083388016438661,2.1483820885153166,1.9505041340139018,1.968275919174356,1.9288820228005765,1.8793339279751562,2.172802167805119,2.2727996368956913,0.95
-1.5339835157908268,-1.5491933384829668,-0.9841945338893422,-0.9410811871229082,-1.335755222852579,-1.0788192791252842,-1.0788192791252842,-0.7201421514846498,-0.9782792861926186,-0.9817817789831395,-0.9971705482565908,-1.008090255343581,-1.3057643233885865,-0.815285327596173,0.95
-1.172254819778593,-1.161895003862225,-0.9371546291823527,-1.0071181412367936,-1.2476624327063663,-1.0110694156500095,-1.0110694156500095,-0.6628852132275338,-0.9362002904117308,-0.9605782392776325,-0.9703775971353014,-1.008090255343581,-0.5466672346399746,-0.7580985689944717,0.95
-0.7701648166323626,-0.7745966692414834,-0.8518884722326682,-0.968315810913401,-0.976685443729153,-0.832823879232987,-0.832823879232987,-0.7884197836098394,-0.825319797278181,-0.8895924759157179,-0.8973059122590579,-0.9118427825662792,-0.8089262206431568,-0.8073974988235245,0.95
-0.38292472837505576,-0.3872983346207417,-0.5654012411496305,-0.7606965366796129,-0.357525992571989,-0.5663384227142871,-0.5663384227142871,-0.47261414276228836,-0.46548796612376014,-0.6425251436950277,-0.6318121238753729,-0.7193478370116967,-0.6167221846514976,-0.6141456938936377,0.95
-0.010153787958238035,0.0,-0.2532712399272401,-0.27383355020773475,0.27680294302943803,-0.25952626029868703,-0.25952626029868703,-0.07434906780571057,-0.030621221956525026,-0.2553300708118563,-0.22560850128128077,-0.3343579459025317,-0.30023087053173686,-0.29666058579453797,0.95
0.3839401071708798,0.3872983346207417,0.1150460328001176,0.22092942793810907,0.5834851266355209,0.09475519834706757,0.09475519834706757,0.31576852448455417,0.38749923775507084,0.1337087881326635,0.17516158577073176,0.05063194520663323,0.058907657884717066,0.06420758055412805,0.95
0.7544264452970939,0.7745966692414834,0.5296839928591115,0.6999518503103479,0.8577032939671728,0.522951493688699,0.522951493688699,0.6330021340255654,0.7179665898393771,0.5577795822428033,0.6045982568895784,0.5318693090930787,0.4494970489866991,0.4566270619933881,0.95
1.157277982540192,1.161895003862225,1.072361338429461,1.2290445878596707,1.0271471866278206,1.0510941752717762,1.0510941752717762,1.1935431835296395,1.2947157818472703,1.1201343309540757,1.150949623810415,1.1093541457568261,1.0877668432648262,1.097513149771074,0.95
1.5738371335269121,1.5491933384829668,2.055423984945933,1.839841196780472,1.4520302056199812,2.082704682028287,2.082704682028287,2.1433151028288453,1.948618972986438,1.9673540261436813,1.9238232138476064,1.8793339279751562,2.172802167805119,2.2688557225093673,0.95
-1.5339835157908268,-1.5491933384829668,-0.9456409788182252,-0.9551022189524333,-1.3393226266789364,-1.082041425323107,-1.082041425323107,-0.5834371808389891,-0.9378790469471351,-0.9596563462469583,-0.9718765034917372,-1.008090255343581,-1.3057643233885865,-0.7580985689944717,0.95
-1.172254819778593,-1.161895003862225,-0.940372301794393,-1.008336406510473,-1.245843450791309,-1.0118874218054938,-1.0118874218054938,-0.6767963921122075,-0.9414154439110628,-0.962422025338981,-0.9735627731427274,-1.008090255343581,-0.5180154598572373,-0.7620424833807959,0.95
-0.7701648166323626,-0.7745966692414834,-0.8518831895135447,-0.968315810913401,-0.974307479966143,-0.832793952178518,-0.832793952178518,-0.7931297771229449,-0.8273700818992904,-0.8895924759157179,-0.8986174553209391,-0.9118427825662792,-0.8102480121528082,-0.8093694560166866,0.95
-0.38292472837505576,-0.3872983346207417,-0.5653941975241327,-0.7606965366796129,-0.35566302520004306,-0.5662685929205263,-0.5662685929205263,-0.4777041602018792,-0.4677033743385151,-0.6434470367257018,-0.6334983935263632,-0.7193478370116967,-0.6183549859281259,-0.6161176510867998,0.95
-0.010153787958238035,0.0,-0.2532636996358417,-0.2738309664001554,0.2776423321650525,-0.25940655208081126,-0.25940655208081126,-0.07997457350534866,-0.03312559646016214,-0.2553300708118563,-0.2276694975213798,-0.3343579459025317,-0.3024079389005743,-0.2986325429877001,0.95
0.3839401071708798,0.3872983346207417,0.11506291944073423,0.22092167651537054,0.5844381448680959,0.0943711344813828,0.0943711344813828,0.3094060026850656,0.38445821157208315,0.1337087881326635,0.1725384996469693,0.05063194520663323,0.0561085699819258,0.06223562336096594,0.95
0.7544264452970939,0.7745966692414834,0.5296580759293951,0.6999440988876093,0.8581706394466069,0.5222681592783248,0.5222681592783248,0.6270541837822425,0.7156410992288558,0.5568576892121289,0.6014130808821524,0.5318693090930787,0.44638695131693124,0.45268314760706385,0.95
1.157277982540192,1.161895003862225,1.072356010558892,1.2290420040520915,1.0274743284634253,1.0507101114060913,1.0507101114060913,1.1876528126691175,1.292514133931984,1.1192124379234016,1.147014994624771,1.1093541457568261,1.084034726061105,1.0935692353847497,0.95
1.5738371335269121,1.5491933384829668,2.055472703355626,1.839841196780472,1.452724809293338,2.082320618162602,2.082320618162602,2.1382366012658145,1.9467475722584462,1.9655102400823332,1.9187644048946353,1.8793339279751562,2.172802167805119,2.264911808123043,0.95
-1.5339835157908268,-1.5491933384829668,-0.8995000393911206,-0.9835215185180733,-1.349165289021321,-1.088530608300456,-1.088530608300456,-0.3986706993695003,-0.8983457065682966,-0.9393746995721255,-0.9465824587268836,-1.008090255343581,-1.1118108574576828,-0.6713324524953389,0.95
-1.172254819778593,-1.161895003862225,-0.9453433856409413,-1.0101941641600498,-1.2443002943454866,-1.0132042122021274,-1.0132042122021274,-0.6966670371167634,-0.9494652191013232,-0.9661095974616779,-0.9786215820956982,-1.008090255343581,-0.5018429519744441,-0.7699303121534444,0.95
-0.7701648166323626,-0.7745966692414834,-0.8518772295227389,-0.9683145190096113,-0.9719285998394485,-0.832803927863341,-0.832803927863341,-0.7978224968212104,-0.8294203665203997,-0.8895924759157179,-0.9001163616773749,-0.9118427825662792,-0.8115698036624596,-0.8093694560166866,0.95
